"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"86587568","","NEW","2018-05-29T20:48:49","U","PC","","Y","Y","OFF","2018-02-15","2018-08-15"," ACT/365.FIXED","USD","CO","Index","Commodity:Index:Swap:Cash","Increase","Multiple Commodity Index-U.S.","","USD:Percentage","0","","","Index","","27,000,000+","","1T","","1T","","","","","","","","","","USD:Percentage","0","",""
"86588895","","NEW","2018-05-29T20:49:00","U","FC","","N","Y","OFF","2020-10-01","2020-12-31","","","CO","Energy","Commodity:Energy:NatGas:Swap:Cash","Trade","Related Futures Contract,Henry Hub Natural Gas (NYMEX)","","USD:MMBTU","2.71","","","MMBTU","MMBTU","90,000","90,000","","","","","EMBED1","","","","","","","","","","",""
