"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"86868837","","NEW","2015-04-21T10:31:24","U","PC","N","Y","N","OFF","2015-04-23","2015-07-23"," ACT/360","","CR","","Credit:Exotic:Other","Trade","LIC HOUSING FINANCE 8.47 21/01/20:INE115A07GO3","","Percentage","10,154.107","","","USD","","3,000,000","","0","","","","","","","","","","","","","","",""
"86868894","","NEW","2015-07-27T08:57:34","U","PC","N","Y","N","OFF","2015-07-27","2015-10-01"," ACT/360","","CR","","Credit:Exotic:Other","Trade","HOUSING DEV FINANCE 9.47 01/10/15:INE001A07NC6","","Percentage","10,872","","","USD","","450,000","","0","","","","","","","","","","","","","","",""
"86868921","","NEW","2015-10-12T08:18:27","U","PC","N","Y","N","OFF","2015-10-14","2016-01-14"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","MAHARASTRA 8.26 12/08/2025:IN2220150063","","Percentage","10,395","","","USD","","150,000","","0","","","","","","","","","","","","","","",""
"86868922","","NEW","2015-04-24T09:24:02","U","PC","N","Y","N","OFF","2015-04-28","2015-07-28"," ACT/360","","CR","","Credit:Exotic:Other","Trade","POWER GRID CRP IND 8.20 23/01/2020:INE752E07ME4","","Percentage","10,170","","","USD","","370,000","","0","","","","","","","","","","","","","","",""
"86869133","86811699","CANCEL","2018-05-31T14:19:24","U","PC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.22","","","USD","","6,000,000","","3M","","","","","","","","","","","","","","",""
"86872608","","NEW","2018-06-01T07:34:12","U","PC","N","N","N","OFF","2017-09-20","2020-12-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE.MAIN.28.1:2I666VCA1","","BasisPoints","29","","","EUR","","46,000,000","","3M","","","","","","","","","","","","","","",""
"86872430","","NEW","2018-06-01T07:33:30","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","FINSEN S29:2I667DBT0","","Basis points","79.75","","","EUR","","46,000,000","","3M","","","","","","","","","","","","","","",""
"86880133","","NEW","2018-06-01T07:52:17","C","","N","N","N","ON","2018-06-02","2023-06-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MKIT ITRX EUR XOVER 06/23 ICE:2I667KFN3","","Basis points","299","","","EUR","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86887577","","NEW","2018-06-01T08:24:48","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Novation","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","BasisPoints","50","","","EUR","","930,000","","3M","","","","","0.95","C-","EU","EUR","4,650","","2018-09-19","","","",""
"86882641","","NEW","2018-06-01T07:57:57","U","PC","N","Y","Y","OFF","2018-08-16","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE CROSSOVER SERIES 29 VERSION 1:2I667KFN3","","BasisPoints","325","","","EUR","","75,000,000","","3M","","","","","325","P-","EU","EUR","1,111,875","","2018-08-15","","","",""
"86887631","","NEW","2018-06-01T08:25:57","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Novation","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","BasisPoints","50","","","EUR","","1,000,000","","3M","","","","","0.95","C-","EU","EUR","5,000","","2018-09-19","","","",""
"86882640","","NEW","2018-06-01T07:58:40","U","PC","N","Y","Y","OFF","2018-08-16","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE CROSSOVER SERIES 29 VERSION 1:2I667KFN3","","BasisPoints","325","","","EUR","","75,000,000","","3M","","","","","325","C-","EU","EUR","736,875","","2018-08-15","","","",""
"86886885","","NEW","2018-05-31T08:21:37","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","BasisPoints","81.5","","","EUR","","12,000,000","","3M","","","","","","","","","","","","","","",""
"86885523","","NEW","2018-06-01T08:08:14","C","","N","N","Y","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","FINSEN S29:2I667DBT0","","Basis points","78.875","","","EUR","","94,000,000+","","3M","","","","","","","","","","","","","","",""
"86887477","","NEW","2018-06-01T08:23:15","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Novation","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","BasisPoints","50","","","EUR","","1,000,000","","3M","","","","","0.95","C-","EU","EUR","5,000","","2018-09-19","","","",""
"86879143","","NEW","2018-06-01T07:47:42","U","FC","N","Y","N","OFF","2018-04-16","2018-07-16"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","EGYPT (ARAB REPUBLIC OF):9LN09ISG7","","Basis Points","0","","","EGP","","9,000,000","","3M","","","","","","","","","","","","","","",""
"86889945","","NEW","2018-06-01T08:46:29","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE.MAIN.29.1:2I666VCI4","","BasisPoints","66.8","","","EUR","","4,000,000","","3M","","","","","","","","","","","","","","",""
"86889952","","NEW","2018-06-01T08:46:35","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAsiaExJapan","Trade","iTraxx Asia ex-Japan IG Series 29 Version 1:4ABCAMAV8","","Basis Points","76.75","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86890058","","NEW","2018-06-01T08:47:47","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","EUROPE S29:2I666VCI4","","Basis points","66.7","","","EUR","","6,000,000","","3M","","","","","","","","","","","","","","",""
"86890873","","NEW","2017-08-17T14:02:20","U","PC","N","Y","N","OFF","2017-08-21","2018-07-25"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","NGOMOB ZPN 12/07/2018:AO3550842","","Percentage","8,371","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86888902","","NEW","2018-06-01T08:39:22","C","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE.MAIN.29.1:2I666VCI4","","BasisPoints","66.85","","","EUR","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86888903","","NEW","2018-06-01T08:39:22","C","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE.SEN FINANCIALS.29.1:2I667DBT0","","BasisPoints","79.5","","","EUR","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86887960","","NEW","2018-06-01T08:27:03","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Novation","ITRAXX EUROPE SENIOR FINANCIALS SERIES 29 VERSION 1:2I667DBT0","","BasisPoints","50","","","EUR","","480,000","","3M","","","","","0.95","C-","EU","EUR","2,400","","2018-09-19","","","",""
"86888510","","NEW","2018-06-01T08:38:28","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Crossover Series 29 Version 1:2I667KFN3","","BasisPoints","297.455","","","EUR","","15,000,000","","3M","","","","","","","","","","","","","","",""
"86879755","","NEW","2018-06-01T07:37:16","C","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Series 29 Version 1:2I666VCI4","","BasisPoints","24","","","EUR","","94,000,000+","","3M","","","","","","","","","","","","","","",""
"86880020","","NEW","2018-06-01T07:51:59","C","","N","N","Y","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","FINSEN S29:2I667DBT0","","Basis points","79.25","","","EUR","","94,000,000+","","3M","","","","","","","","","","","","","","",""
"86879691","","NEW","2018-06-01T07:37:26","C","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","BasisPoints","79","","","EUR","","94,000,000+","","3M","","","","","","","","","","","","","","",""
"86880354","","NEW","2018-06-01T07:52:37","C","","N","N","Y","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","EUROPE S29:2I666VCI4","","Basis points","67","","","EUR","","94,000,000+","","3M","","","","","","","","","","","","","","",""
"86875162","","NEW","2018-06-01T07:40:10","U","FC","N","Y","N","OFF","2018-04-16","2018-07-16"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","EGYPT (ARAB REPUBLIC OF):9LN09ISG7","","Basis Points","0","","","EGP","","11,000,000","","3M","","","","","","","","","","","","","","",""
"86874610","","NEW","2018-06-01T07:37:46","U","FC","N","Y","N","OFF","2018-04-16","2018-07-16"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","EGYPT (ARAB REPUBLIC OF):9LN09ISG7","","Basis Points","0","","","EGP","","11,000,000","","3M","","","","","","","","","","","","","","",""
"86892070","86891810","CANCEL","2018-06-01T08:53:02","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxJapan","Trade","None:2I668HCC6","","BasisPoints","52.25","","","JPY","","2,000,000,000","","3M","","","","","","","","","","","","","","",""
"86892071","86891810","CORRECT","2018-06-01T08:54:57","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxJapan","Trade","None:2I668HCC6","","BasisPoints","52.25","","","JPY","","3,000,000,000","","3M","","","","","","","","","","","","","","",""
"86892072","","NEW","2017-09-21T15:44:35","U","PC","N","Y","N","OFF","2017-09-25","2018-09-26"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","NIGERIA T-BILL ZCPN 20/09/2018:AP2375255","","Percentage","8,324.97035","","","USD","","13,000,000","","0","","","","","","","","","","","","","","",""
"86892101","86892071","CANCEL","2018-06-01T08:54:57","U","UC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxJapan","Trade","None:2I668HCC6","","BasisPoints","52.25","","","JPY","","3,000,000,000","","3M","","","","","","","","","","","","","","",""
"86892141","","NEW","2017-09-21T15:48:51","U","PC","N","Y","N","OFF","2017-09-25","2018-09-26"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","NIGERIA T-BILL ZCPN 20/09/2018:AP2375255","","Percentage","8,324.97035","","","USD","","10,000,000","","0","","","","","","","","","","","","","","",""
"86892173","","NEW","2018-06-01T08:55:57","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","FINSEN S29:2I667DBT0","","Basis points","78","","","EUR","","22,000,000","","3M","","","","","","","","","","","","","","",""
"86891810","","NEW","2018-06-01T08:53:02","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxJapan","Trade","None:2I668HCC6","","BasisPoints","52.25","","","JPY","","2,000,000,000","","3M","","","","","","","","","","","","","","",""
"86891830","","NEW","2017-09-06T15:35:56","U","PC","N","Y","N","OFF","2017-09-08","2018-08-29"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","NIGERIA OMO BILL 0 16/08/2018:AO7270629","","Percentage","8,414.8573","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86891889","","NEW","2017-09-21T15:28:23","U","PC","N","Y","N","OFF","2017-09-25","2018-09-26"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","NIGERIA T-BILL ZCPN 20/09/2018:AP2375255","","Percentage","8,324.97035","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86892833","","NEW","2018-05-17T06:45:45","U","PC","N","Y","N","OFF","2018-05-22","2018-08-22"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","POWER FINANCE CORP L 7.42 26/06/20:INE134E08IY9","","Percentage","9,894.73","","","USD","","1,000,000","","0","","","","","","","","","","","","","","",""
"86878201","","NEW","2018-06-01T07:46:14","U","FC","N","Y","N","OFF","2018-04-16","2018-07-16"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","EGYPT (ARAB REPUBLIC OF):9LN09ISG7","","Basis Points","0","","","EGP","","52,000,000","","3M","","","","","","","","","","","","","","",""
"86877580","","NEW","2018-06-01T07:45:19","U","FC","N","Y","N","OFF","2018-04-16","2018-07-16"," ACT/360","USD","CR","","Credit:Exotic:Other","Amendment","EGYPT (ARAB REPUBLIC OF):9LN09ISG7","","Basis Points","0","","","EGP","","7,000,000","","3M","","","","","","","","","","","","","","",""
"86892869","","NEW","2018-06-01T09:07:36","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","FINSEN S29:2I667DBT0","","Basis points","76.5","","","EUR","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86894178","86889945","CANCEL","2018-06-01T08:46:29","C","UC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE.MAIN.29.1:2I666VCI4","","BasisPoints","66.8","","","EUR","","4,000,000","","3M","","","","","","","","","","","","","","",""
"86892904","","NEW","2018-06-01T09:08:30","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","FINSEN S29:2I667DBT0","","Basis points","76.35","","","EUR","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86892921","","NEW","2018-06-01T09:09:25","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","FINSEN S29:2I667DBT0","","Basis points","76.1","","","EUR","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86892973","","NEW","2018-06-01T09:11:12","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","FINSEN S29:2I667DBT0","","Basis points","76.45","","","EUR","","20,000,000","","3M","","","","","","","","","","","","","","",""
"86893032","","NEW","2018-06-01T09:12:46","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","EUROPE S29:2I666VCI4","","Basis points","66","","","EUR","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86892656","","NEW","2018-06-01T09:00:54","C","","N","N","Y","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","EUROPE S29:2I666VCI4","","Basis points","66.22","","","EUR","","94,000,000+","","3M","","","","","","","","","","","","","","",""
"86894596","","NEW","2017-08-21T16:56:08","U","PC","N","Y","N","OFF","2017-08-23","2018-06-27"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","NIGERIA T-BILL ZCPN 21/06/2018:AO0213543","","Percentage","8,517","","","USD","","13,000,000","","0","","","","","","","","","","","","","","",""
"86894668","","NEW","2017-08-21T17:08:11","U","PC","N","Y","N","OFF","2017-08-23","2018-06-27"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","NIGERIA T-BILL ZCPN 21/06/2018:AO0213543","","Percentage","8,517","","","USD","","4,000,000","","0","","","","","","","","","","","","","","",""
"86894686","","NEW","2018-06-01T09:31:18","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE CROSSOVER SERIES 29 VERSION 1:2I667KFN3","","Basis points","310.7","","","EUR","","2,000,000","","3M","","","","","","","","","","","","","","",""
"86894695","","NEW","2017-09-06T16:00:56","U","PC","N","Y","N","OFF","2017-09-08","2018-08-29"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","NIGERIA OMO BILL 0 16/08/2018:AO7270629","","Percentage","8,414.8573","","","USD","","7,000,000","","0","","","","","","","","","","","","","","",""
"86894719","","NEW","2018-06-01T09:21:12","C","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","ITRAXX EUROPE.CROSSOVER.29.1:2I667KFN3","","BasisPoints","295","","","EUR","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86894726","","NEW","2017-09-06T16:09:31","U","PC","N","Y","N","OFF","2017-09-08","2018-08-29"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","NIGERIA OMO BILL 0 16/08/2018:AO7270629","","Percentage","8,414.8573","","","USD","","7,000,000","","0","","","","","","","","","","","","","","",""
"86893091","","NEW","2018-06-01T09:09:24","C","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Series 29 Version 1:2I666VCI4","","BasisPoints","24","","","EUR","","94,000,000+","","3M","","","","","","","","","","","","","","",""
"86893094","","NEW","2018-06-01T09:09:34","C","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Series 29 Version 1:2I666VCI4","","BasisPoints","66","","","EUR","","94,000,000+","","3M","","","","","","","","","","","","","","",""
"86894830","","NEW","2018-06-01T09:40:58","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","FINSEN S29:2I667DBT0","","Basis points","76.35","","","EUR","","46,000,000","","3M","","","","","","","","","","","","","","",""
"86899248","","NEW","2018-06-01T10:18:28","C","","N","N","N","ON","2018-06-04","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","XOVER S29:2I667KFN3","","Basis points","294","","","EUR","","13,000,000","","3M","","","","","","","","","","","","","","",""
"86898458","86301325","CANCEL","2018-05-23T14:50:14","U","PC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","Basis Points","16","","","EUR","","27,000,000","","3M","","","","","1.05","P-","EU","EUR","43,200","","2018-08-15","","","",""
"86898174","85803750","CANCEL","2018-05-16T14:47:20","U","PC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Senior Financials Series 29 Version 1:2I667DBT0","","Basis Points","34","","","EUR","","11,000,000","","3M","","","","","0.7","P-","EU","EUR","37,400","","2018-09-19","","","",""
"86898982","","NEW","2018-06-01T10:15:22","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Series 29 Version 1:2I666VCI4","","BasisPoints","66","","","EUR","","94,000,000+","","3M","","","","","","","","","","","","","","",""
"86899052","","NEW","2018-06-01T10:16:57","C","UC","N","N","N","OFF","2017-03-20","2022-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Series 27 Version 1:2I666VBP9","","BasisPoints","46","","","EUR","","56,000,000","","3M","","","","","","","","","","","","","","",""
"86898646","","NEW","2018-06-01T10:11:50","U","UC","N","N","N","OFF","2018-06-01","2021-03-03"," 30/360","","CR","","Credit:TotalReturnSwap","Partialtermination","Bespoke basket:97541J9F9","","","","","","LKR","","170,000,000","","1T","","","","","","","","","","","","","","",""
